Date,Day,Exercise,Type,Set,Weight,Reps,Volume,LLTB,Core,PDT,GHQC,date,Break Time,Tempo
17-Jul-2021,Saturday,Bench Press,Speed,3.0,65.0,10.0,650.0,0.0,65.0,585.0,0.0,2021-07-17,120,
17-Jul-2021,Saturday,Bench Press,Speed,4.0,65.0,10.0,650.0,0.0,65.0,585.0,0.0,2021-07-17,90,
17-Jul-2021,Saturday,Bench Press,Speed,5.0,65.0,10.0,650.0,0.0,65.0,585.0,0.0,2021-07-17,90,
17-Jul-2021,Saturday,Barbell Row,Strength,1.0,75.0,10.0,750.0,675.0,0.0,0.0,75.0,2021-07-17,60,
17-Jul-2021,Saturday,Barbell Row,Strength,2.0,75.0,10.0,750.0,675.0,0.0,0.0,75.0,2021-07-17,120,
17-Jul-2021,Saturday,Barbell Row,Strength,3.0,75.0,10.0,750.0,675.0,0.0,0.0,75.0,2021-07-17,120,
17-Jul-2021,Saturday,Barbell Row,Strength,4.0,75.0,10.0,750.0,675.0,0.0,0.0,75.0,2021-07-17,60,
17-Jul-2021,Saturday,Barbell Row,Strength,5.0,75.0,10.0,750.0,675.0,0.0,0.0,75.0,2021-07-17,120,
18-Jul-2021,Sunday,Deadlift,Strength,1.0,110.0,5.0,550.0,165.0,55.0,0.0,330.0,2021-07-18,60,
18-Jul-2021,Sunday,Deadlift,Strength,2.0,125.0,5.0,625.0,187.5,62.5,0.0,375.0,2021-07-18,60,
18-Jul-2021,Sunday,Deadlift,Strength,3.0,135.0,5.0,675.0,202.5,67.5,0.0,405.0,2021-07-18,120,
18-Jul-2021,Sunday,Deadlift,Strength,4.0,145.0,5.0,725.0,217.5,72.5,0.0,435.0,2021-07-18,120,
18-Jul-2021,Sunday,Deadlift,Strength,5.0,135.0,5.0,675.0,202.5,67.5,0.0,405.0,2021-07-18,60,
18-Jul-2021,Sunday,Deadlift,Strength,6.0,125.0,5.0,625.0,187.5,62.5,0.0,375.0,2021-07-18,150,
18-Jul-2021,Sunday,Deadlift,Strength,7.0,115.0,5.0,575.0,172.5,57.5,0.0,345.0,2021-07-18,150,
18-Jul-2021,Sunday,Squat,Speed,1.0,80.0,10.0,800.0,80.0,80.0,0.0,640.0,2021-07-18,90,
18-Jul-2021,Sunday,Squat,Speed,2.0,80.0,10.0,800.0,80.0,80.0,0.0,640.0,2021-07-18,150,
18-Jul-2021,Sunday,Squat,Speed,3.0,80.0,10.0,800.0,80.0,80.0,0.0,640.0,2021-07-18,30,
18-Jul-2021,Sunday,Squat,Speed,4.0,80.0,10.0,800.0,80.0,80.0,0.0,640.0,2021-07-18,150,
18-Jul-2021,Sunday,Squat,Speed,5.0,80.0,10.0,800.0,80.0,80.0,0.0,640.0,2021-07-18,120,
19-Jul-2021,Monday,Squat,Speed,1.0,45.0,10.0,450.0,45.0,45.0,0.0,360.0,2021-07-19,120,
19-Jul-2021,Monday,Squat,Speed,2.0,45.0,10.0,450.0,45.0,45.0,0.0,360.0,2021-07-19,120,
19-Jul-2021,Monday,Squat,Speed,3.0,45.0,10.0,450.0,45.0,45.0,0.0,360.0,2021-07-19,90,
19-Jul-2021,Monday,Squat,Speed,4.0,45.0,10.0,450.0,45.0,45.0,0.0,360.0,2021-07-19,90,
19-Jul-2021,Monday,Squat,Speed,5.0,45.0,10.0,450.0,45.0,45.0,0.0,360.0,2021-07-19,120,
19-Jul-2021,Monday,Deadlift,Speed,1.0,70.0,3.0,210.0,63.0,21.0,0.0,126.0,2021-07-19,90,
19-Jul-2021,Monday,Deadlift,Speed,2.0,80.0,4.0,320.0,96.0,32.0,0.0,192.0,2021-07-19,90,
19-Jul-2021,Monday,Deadlift,Speed,3.0,90.0,10.0,900.0,270.0,90.0,0.0,540.0,2021-07-19,60,
19-Jul-2021,Monday,Deadlift,Speed,4.0,100.0,5.0,500.0,150.0,50.0,0.0,300.0,2021-07-19,120,
20-Jul-2021,Tuesday,Bench Press,Speed,1.0,75.0,10.0,750.0,0.0,75.0,675.0,0.0,2021-07-20,150,
20-Jul-2021,Tuesday,Bench Press,Speed,2.0,85.0,10.0,850.0,0.0,85.0,765.0,0.0,2021-07-20,90,
20-Jul-2021,Tuesday,Bench Press,Speed,3.0,100.0,6.0,600.0,0.0,60.0,540.0,0.0,2021-07-20,60,
20-Jul-2021,Tuesday,Bench Press,Speed,4.0,100.0,4.0,400.0,0.0,40.0,360.0,0.0,2021-07-20,30,
20-Jul-2021,Tuesday,Bench Press,Speed,5.0,100.0,5.0,500.0,0.0,50.0,450.0,0.0,2021-07-20,120,
20-Jul-2021,Tuesday,Shoulder Press,Speed,1.0,40.0,10.0,400.0,40.0,0.0,360.0,0.0,2021-07-20,180,
20-Jul-2021,Tuesday,Shoulder Press,Speed,2.0,40.0,10.0,400.0,40.0,0.0,360.0,0.0,2021-07-20,90,
20-Jul-2021,Tuesday,Shoulder Press,Speed,3.0,40.0,10.0,400.0,40.0,0.0,360.0,0.0,2021-07-20,150,
20-Jul-2021,Tuesday,Shoulder Press,Speed,4.0,40.0,10.0,400.0,40.0,0.0,360.0,0.0,2021-07-20,60,
20-Jul-2021,Tuesday,Shoulder Press,Speed,5.0,40.0,10.0,400.0,40.0,0.0,360.0,0.0,2021-07-20,60,
20-Jul-2021,Tuesday,Barbell Row,Speed,1.0,50.0,10.0,500.0,450.0,0.0,0.0,50.0,2021-07-20,120,
20-Jul-2021,Tuesday,Barbell Row,Speed,2.0,60.0,10.0,600.0,540.0,0.0,0.0,60.0,2021-07-20,30,
20-Jul-2021,Tuesday,Barbell Row,Speed,3.0,60.0,10.0,600.0,540.0,0.0,0.0,60.0,2021-07-20,90,
20-Jul-2021,Tuesday,Barbell Row,Speed,4.0,60.0,10.0,600.0,540.0,0.0,0.0,60.0,2021-07-20,90,
20-Jul-2021,Tuesday,Barbell Row,Speed,5.0,60.0,10.0,600.0,540.0,0.0,0.0,60.0,2021-07-20,60,
21-Jul-2021,Wednesday,Bench Press,Strength,1.0,65.0,10.0,650.0,0.0,65.0,585.0,0.0,2021-07-21,120,
21-Jul-2021,Wednesday,Bench Press,Strength,2.0,65.0,10.0,650.0,0.0,65.0,585.0,0.0,2021-07-21,60,
21-Jul-2021,Wednesday,Bench Press,Strength,3.0,65.0,10.0,650.0,0.0,65.0,585.0,0.0,2021-07-21,90,
21-Jul-2021,Wednesday,Bench Press,Strength,4.0,65.0,10.0,650.0,0.0,65.0,585.0,0.0,2021-07-21,120,
21-Jul-2021,Wednesday,Bench Press,Strength,5.0,65.0,10.0,650.0,0.0,65.0,585.0,0.0,2021-07-21,150,
21-Jul-2021,Wednesday,Squat,Strength,1.0,65.0,10.0,650.0,65.0,65.0,0.0,520.0,2021-07-21,90,
21-Jul-2021,Wednesday,Squat,Strength,2.0,65.0,10.0,650.0,65.0,65.0,0.0,520.0,2021-07-21,120,
21-Jul-2021,Wednesday,Squat,Strength,3.0,65.0,10.0,650.0,65.0,65.0,0.0,520.0,2021-07-21,150,
21-Jul-2021,Wednesday,Squat,Strength,4.0,65.0,10.0,650.0,65.0,65.0,0.0,520.0,2021-07-21,90,
21-Jul-2021,Wednesday,Squat,Strength,5.0,65.0,10.0,650.0,65.0,65.0,0.0,520.0,2021-07-21,120,
21-Jul-2021,Wednesday,Shoulder Press,Speed,1.0,45.0,10.0,450.0,45.0,0.0,405.0,0.0,2021-07-21,120,
21-Jul-2021,Wednesday,Shoulder Press,Speed,2.0,45.0,10.0,450.0,45.0,0.0,405.0,0.0,2021-07-21,60,
21-Jul-2021,Wednesday,Shoulder Press,Speed,3.0,45.0,10.0,450.0,45.0,0.0,405.0,0.0,2021-07-21,90,
21-Jul-2021,Wednesday,Shoulder Press,Speed,4.0,45.0,10.0,450.0,45.0,0.0,405.0,0.0,2021-07-21,120,
21-Jul-2021,Wednesday,Shoulder Press,Speed,5.0,45.0,10.0,450.0,45.0,0.0,405.0,0.0,2021-07-21,60,
21-Jul-2021,Wednesday,Deadlift,Speed,1.0,75.0,10.0,750.0,225.0,75.0,0.0,450.0,2021-07-21,90,
21-Jul-2021,Wednesday,Deadlift,Speed,2.0,75.0,10.0,750.0,225.0,75.0,0.0,450.0,2021-07-21,120,
21-Jul-2021,Wednesday,Deadlift,Speed,3.0,75.0,10.0,750.0,225.0,75.0,0.0,450.0,2021-07-21,150,
21-Jul-2021,Wednesday,Deadlift,Speed,4.0,75.0,10.0,750.0,225.0,75.0,0.0,450.0,2021-07-21,90,
21-Jul-2021,Wednesday,Deadlift,Speed,5.0,75.0,10.0,750.0,225.0,75.0,0.0,450.0,2021-07-21,120,
21-Jul-2021,Wednesday,Barbell Row,Strength,1.0,60.0,10.0,600.0,540.0,0.0,0.0,60.0,2021-07-21,90,
21-Jul-2021,Wednesday,Barbell Row,Strength,2.0,75.0,10.0,750.0,675.0,0.0,0.0,75.0,2021-07-21,150,
21-Jul-2021,Wednesday,Barbell Row,Strength,3.0,75.0,10.0,750.0,675.0,0.0,0.0,75.0,2021-07-21,90,
21-Jul-2021,Wednesday,Barbell Row,Strength,4.0,75.0,10.0,750.0,675.0,0.0,0.0,75.0,2021-07-21,120,
21-Jul-2021,Wednesday,Barbell Row,Strength,5.0,75.0,10.0,750.0,675.0,0.0,0.0,75.0,2021-07-21,90,
21-Jul-2021,Wednesday,Barbell Row,Strength,6.0,75.0,10.0,750.0,675.0,0.0,0.0,75.0,2021-07-21,60,
22-Jul-2021,Thursday,Squat,Speed,1.0,90.0,5.0,450.0,45.0,45.0,0.0,360.0,2021-07-22,30,
22-Jul-2021,Thursday,Squat,Speed,2.0,100.0,3.0,300.0,30.0,30.0,0.0,240.0,2021-07-22,90,
22-Jul-2021,Thursday,Squat,Speed,3.0,105.0,3.0,315.0,31.5,31.5,0.0,252.0,2021-07-22,120,
22-Jul-2021,Thursday,Squat,Speed,4.0,110.0,2.0,220.0,22.0,22.0,0.0,176.0,2021-07-22,90,
22-Jul-2021,Thursday,Squat,Speed,5.0,115.0,3.0,345.0,34.5,34.5,0.0,276.0,2021-07-22,120,
22-Jul-2021,Thursday,Deadlift,Strength,1.0,80.0,10.0,800.0,240.0,80.0,0.0,480.0,2021-07-22,120,
22-Jul-2021,Thursday,Deadlift,Strength,2.0,80.0,10.0,800.0,240.0,80.0,0.0,480.0,2021-07-22,150,
22-Jul-2021,Thursday,Deadlift,Strength,3.0,80.0,10.0,800.0,240.0,80.0,0.0,480.0,2021-07-22,120,
22-Jul-2021,Thursday,Deadlift,Strength,4.0,80.0,10.0,800.0,240.0,80.0,0.0,480.0,2021-07-22,120,
22-Jul-2021,Thursday,Deadlift,Strength,5.0,80.0,10.0,800.0,240.0,80.0,0.0,480.0,2021-07-22,90,
23-Jul-2021,Friday,Shoulder Press,Strength,1.0,60.0,3.0,180.0,18.0,0.0,162.0,0.0,2021-07-23,150,
23-Jul-2021,Friday,Shoulder Press,Strength,2.0,70.0,3.0,210.0,21.0,0.0,189.0,0.0,2021-07-23,60,
23-Jul-2021,Friday,Shoulder Press,Strength,3.0,75.0,6.0,450.0,45.0,0.0,405.0,0.0,2021-07-23,150,
23-Jul-2021,Friday,Bench Press,Speed,1.0,65.0,10.0,650.0,0.0,65.0,585.0,0.0,2021-07-23,90,
23-Jul-2021,Friday,Bench Press,Speed,2.0,65.0,10.0,650.0,0.0,65.0,585.0,0.0,2021-07-23,120,
23-Jul-2021,Friday,Bench Press,Speed,3.0,65.0,10.0,650.0,0.0,65.0,585.0,0.0,2021-07-23,120,
23-Jul-2021,Friday,Bench Press,Speed,4.0,65.0,10.0,650.0,0.0,65.0,585.0,0.0,2021-07-23,30,
23-Jul-2021,Friday,Bench Press,Speed,5.0,65.0,10.0,650.0,0.0,65.0,585.0,0.0,2021-07-23,90,
23-Jul-2021,Friday,Barbell Row,Speed,1.0,80.0,10.0,800.0,720.0,0.0,0.0,80.0,2021-07-23,90,
23-Jul-2021,Friday,Barbell Row,Speed,2.0,80.0,10.0,800.0,720.0,0.0,0.0,80.0,2021-07-23,90,
23-Jul-2021,Friday,Barbell Row,Speed,3.0,80.0,10.0,800.0,720.0,0.0,0.0,80.0,2021-07-23,30,
23-Jul-2021,Friday,Barbell Row,Speed,4.0,80.0,10.0,800.0,720.0,0.0,0.0,80.0,2021-07-23,90,
23-Jul-2021,Friday,Barbell Row,Speed,5.0,80.0,15.0,1200.0,1080.0,0.0,0.0,120.0,2021-07-23,150,
24-Jul-2021,Saturday,Deadlift,Strength,1.0,115.0,3.0,345.0,103.5,34.5,0.0,207.0,2021-07-24,120,
24-Jul-2021,Saturday,Deadlift,Strength,2.0,125.0,3.0,375.0,112.5,37.5,0.0,225.0,2021-07-24,150,
24-Jul-2021,Saturday,Deadlift,Strength,3.0,135.0,3.0,405.0,121.5,40.5,0.0,243.0,2021-07-24,90,
24-Jul-2021,Saturday,Deadlift,Strength,4.0,145.0,6.0,870.0,261.0,87.0,0.0,522.0,2021-07-24,90,
24-Jul-2021,Saturday,Deadlift,Strength,5.0,135.0,6.0,810.0,243.0,81.0,0.0,486.0,2021-07-24,90,
24-Jul-2021,Saturday,Deadlift,Strength,6.0,125.0,6.0,750.0,225.0,75.0,0.0,450.0,2021-07-24,90,
24-Jul-2021,Saturday,Deadlift,Strength,7.0,115.0,8.0,920.0,276.0,92.0,0.0,552.0,2021-07-24,150,
24-Jul-2021,Saturday,Squat,Speed,1.0,80.0,10.0,800.0,80.0,80.0,0.0,640.0,2021-07-24,90,
24-Jul-2021,Saturday,Squat,Speed,2.0,80.0,10.0,800.0,80.0,80.0,0.0,640.0,2021-07-24,90,
24-Jul-2021,Saturday,Squat,Speed,3.0,80.0,10.0,800.0,80.0,80.0,0.0,640.0,2021-07-24,180,
24-Jul-2021,Saturday,Squat,Speed,4.0,80.0,10.0,800.0,80.0,80.0,0.0,640.0,2021-07-24,90,
24-Jul-2021,Saturday,Squat,Speed,5.0,80.0,10.0,800.0,80.0,80.0,0.0,640.0,2021-07-24,90,
25-Jul-2021,Sunday,Bench Press,Hypertrophy,1.0,60.0,10.0,600.0,0.0,60.0,540.0,0.0,2021-07-25,60,
25-Jul-2021,Sunday,Bench Press,Hypertrophy,2.0,60.0,10.0,600.0,0.0,60.0,540.0,0.0,2021-07-25,60,
25-Jul-2021,Sunday,Bench Press,Hypertrophy,3.0,60.0,10.0,600.0,0.0,60.0,540.0,0.0,2021-07-25,90,
25-Jul-2021,Sunday,Bench Press,Hypertrophy,4.0,60.0,10.0,600.0,0.0,60.0,540.0,0.0,2021-07-25,120,
25-Jul-2021,Sunday,Bench Press,Hypertrophy,5.0,60.0,10.0,600.0,0.0,60.0,540.0,0.0,2021-07-25,30,
25-Jul-2021,Sunday,Shoulder Press,Speed,1.0,30.0,5.0,150.0,15.0,0.0,135.0,0.0,2021-07-25,120,
25-Jul-2021,Sunday,Shoulder Press,Speed,2.0,35.0,5.0,175.0,17.5,0.0,157.5,0.0,2021-07-25,120,
25-Jul-2021,Sunday,Shoulder Press,Speed,3.0,40.0,12.0,480.0,48.0,0.0,432.0,0.0,2021-07-25,120,
25-Jul-2021,Sunday,Shoulder Press,Speed,4.0,45.0,5.0,225.0,22.5,0.0,202.5,0.0,2021-07-25,90,
25-Jul-2021,Sunday,Shoulder Press,Speed,5.0,50.0,5.0,250.0,25.0,0.0,225.0,0.0,2021-07-25,150,
25-Jul-2021,Sunday,Shoulder Press,Speed,6.0,55.0,5.0,275.0,27.5,0.0,247.5,0.0,2021-07-25,90,
25-Jul-2021,Sunday,Shoulder Press,Speed,7.0,55.0,5.0,275.0,27.5,0.0,247.5,0.0,2021-07-25,90,
25-Jul-2021,Sunday,Shoulder Press,Speed,8.0,55.0,5.0,275.0,27.5,0.0,247.5,0.0,2021-07-25,60,
25-Jul-2021,Sunday,Barbell Row,Speed,1.0,55.0,10.0,550.0,495.0,0.0,0.0,55.0,2021-07-25,120,
25-Jul-2021,Sunday,Barbell Row,Speed,2.0,55.0,10.0,550.0,495.0,0.0,0.0,55.0,2021-07-25,90,
25-Jul-2021,Sunday,Barbell Row,Speed,3.0,55.0,10.0,550.0,495.0,0.0,0.0,55.0,2021-07-25,90,
25-Jul-2021,Sunday,Barbell Row,Speed,4.0,55.0,10.0,550.0,495.0,0.0,0.0,55.0,2021-07-25,90,
25-Jul-2021,Sunday,Barbell Row,Speed,5.0,55.0,10.0,550.0,495.0,0.0,0.0,55.0,2021-07-25,90,
26-Jul-2021,Monday,Ab Crunch,Hypertrophy,1.0,40.0,12.0,480.0,0.0,480.0,0.0,0.0,2021-07-26,120,
26-Jul-2021,Monday,Ab Crunch,Hypertrophy,2.0,50.0,12.0,600.0,0.0,600.0,0.0,0.0,2021-07-26,150,
26-Jul-2021,Monday,Ab Crunch,Hypertrophy,3.0,60.0,10.0,600.0,0.0,600.0,0.0,0.0,2021-07-26,90,
26-Jul-2021,Monday,Tricep Extension,Endurance,1.0,40.0,10.0,400.0,0.0,0.0,400.0,0.0,2021-07-26,180,
26-Jul-2021,Monday,Tricep Extension,Endurance,2.0,40.0,12.0,480.0,0.0,0.0,480.0,0.0,2021-07-26,150,
26-Jul-2021,Monday,Tricep Extension,Endurance,3.0,50.0,9.0,450.0,0.0,0.0,450.0,0.0,2021-07-26,120,
26-Jul-2021,Monday,Bicep Curl,Speed,1.0,50.0,10.0,500.0,500.0,0.0,0.0,0.0,2021-07-26,120,
26-Jul-2021,Monday,Bicep Curl,Speed,2.0,50.0,10.0,500.0,500.0,0.0,0.0,0.0,2021-07-26,150,
26-Jul-2021,Monday,Bicep Curl,Speed,3.0,50.0,6.0,300.0,300.0,0.0,0.0,0.0,2021-07-26,60,
26-Jul-2021,Monday,Bench Press,Speed,1.0,50.0,7.0,350.0,0.0,35.0,315.0,0.0,2021-07-26,90,
26-Jul-2021,Monday,Bench Press,Speed,2.0,50.0,7.0,350.0,0.0,35.0,315.0,0.0,2021-07-26,60,
26-Jul-2021,Monday,Bench Press,Speed,3.0,50.0,7.0,350.0,0.0,35.0,315.0,0.0,2021-07-26,60,
26-Jul-2021,Monday,Single Leg Romanian Deadlift,Hypertrophy,1.0,66.0,10.0,660.0,0.0,66.0,0.0,594.0,2021-07-26,60,
26-Jul-2021,Monday,Single Leg Romanian Deadlift,Hypertrophy,2.0,66.0,10.0,660.0,0.0,66.0,0.0,594.0,2021-07-26,120,
26-Jul-2021,Monday,Single Leg Romanian Deadlift,Hypertrophy,3.0,71.0,10.0,710.0,0.0,71.0,0.0,639.0,2021-07-26,120,
27-Jul-2021,Tuesday,Bicep Curl,Endurance,1.0,60.0,8.0,480.0,480.0,0.0,0.0,0.0,2021-07-27,120,
27-Jul-2021,Tuesday,Bicep Curl,Endurance,2.0,60.0,8.0,480.0,480.0,0.0,0.0,0.0,2021-07-27,120,
27-Jul-2021,Tuesday,Bicep Curl,Endurance,3.0,60.0,8.0,480.0,480.0,0.0,0.0,0.0,2021-07-27,120,
27-Jul-2021,Tuesday,Medicine Ball Chest Pass,Strength,1.0,70.0,8.0,560.0,0.0,56.0,504.0,0.0,2021-07-27,30,
27-Jul-2021,Tuesday,Medicine Ball Chest Pass,Strength,2.0,70.0,8.0,560.0,0.0,56.0,504.0,0.0,2021-07-27,120,
27-Jul-2021,Tuesday,Medicine Ball Chest Pass,Strength,3.0,70.0,8.0,560.0,0.0,56.0,504.0,0.0,2021-07-27,180,
27-Jul-2021,Tuesday,Ab Crunch,Strength,1.0,40.0,8.0,320.0,0.0,320.0,0.0,0.0,2021-07-27,90,
27-Jul-2021,Tuesday,Ab Crunch,Strength,2.0,50.0,10.0,500.0,0.0,500.0,0.0,0.0,2021-07-27,150,
27-Jul-2021,Tuesday,Ab Crunch,Strength,3.0,50.0,8.0,400.0,0.0,400.0,0.0,0.0,2021-07-27,90,
27-Jul-2021,Tuesday,Bench Press,Speed,1.0,50.0,10.0,500.0,0.0,50.0,450.0,0.0,2021-07-27,120,
27-Jul-2021,Tuesday,Bench Press,Speed,2.0,50.0,10.0,500.0,0.0,50.0,450.0,0.0,2021-07-27,90,
27-Jul-2021,Tuesday,Bench Press,Speed,3.0,50.0,10.0,500.0,0.0,50.0,450.0,0.0,2021-07-27,60,
27-Jul-2021,Tuesday,Single Leg Romanian Deadlift,Speed,1.0,77.0,10.0,770.0,0.0,77.0,0.0,693.0,2021-07-27,150,
27-Jul-2021,Tuesday,Single Leg Romanian Deadlift,Speed,2.0,82.0,8.0,656.0,0.0,65.60000000000001,0.0,590.4,2021-07-27,120,
27-Jul-2021,Tuesday,Single Leg Romanian Deadlift,Speed,3.0,82.0,10.0,820.0,0.0,82.0,0.0,738.0,2021-07-27,60,
27-Jul-2021,Tuesday,Squat,Hypertrophy,1.0,40.0,10.0,400.0,40.0,40.0,0.0,320.0,2021-07-27,120,
27-Jul-2021,Tuesday,Squat,Hypertrophy,2.0,40.0,10.0,400.0,40.0,40.0,0.0,320.0,2021-07-27,90,
27-Jul-2021,Tuesday,Squat,Hypertrophy,3.0,40.0,10.0,400.0,40.0,40.0,0.0,320.0,2021-07-27,120,
28-Jul-2021,Wednesday,Bench Press,Speed,1.0,85.0,5.0,425.0,0.0,42.5,382.5,0.0,2021-07-28,90,
28-Jul-2021,Wednesday,Bench Press,Speed,2.0,95.0,5.0,475.0,0.0,47.5,427.5,0.0,2021-07-28,120,
28-Jul-2021,Wednesday,Bench Press,Speed,3.0,110.0,5.0,550.0,0.0,55.0,495.0,0.0,2021-07-28,120,
28-Jul-2021,Wednesday,Bench Press,Speed,4.0,110.0,3.0,330.0,0.0,33.0,297.0,0.0,2021-07-28,90,
28-Jul-2021,Wednesday,Bench Press,Speed,5.0,110.0,3.0,330.0,0.0,33.0,297.0,0.0,2021-07-28,90,
28-Jul-2021,Wednesday,Shoulder Press,Strength,1.0,50.0,10.0,500.0,50.0,0.0,450.0,0.0,2021-07-28,90,
28-Jul-2021,Wednesday,Shoulder Press,Strength,2.0,50.0,10.0,500.0,50.0,0.0,450.0,0.0,2021-07-28,60,
28-Jul-2021,Wednesday,Shoulder Press,Strength,3.0,50.0,10.0,500.0,50.0,0.0,450.0,0.0,2021-07-28,60,
28-Jul-2021,Wednesday,Shoulder Press,Strength,4.0,50.0,10.0,500.0,50.0,0.0,450.0,0.0,2021-07-28,60,
28-Jul-2021,Wednesday,Shoulder Press,Strength,5.0,50.0,10.0,500.0,50.0,0.0,450.0,0.0,2021-07-28,120,
28-Jul-2021,Wednesday,Barbell Row,Speed,1.0,70.0,10.0,700.0,630.0,0.0,0.0,70.0,2021-07-28,150,
28-Jul-2021,Wednesday,Barbell Row,Speed,2.0,70.0,10.0,700.0,630.0,0.0,0.0,70.0,2021-07-28,90,
28-Jul-2021,Wednesday,Barbell Row,Speed,3.0,70.0,10.0,700.0,630.0,0.0,0.0,70.0,2021-07-28,90,
28-Jul-2021,Wednesday,Barbell Row,Speed,4.0,70.0,10.0,700.0,630.0,0.0,0.0,70.0,2021-07-28,150,
28-Jul-2021,Wednesday,Barbell Row,Speed,5.0,70.0,10.0,700.0,630.0,0.0,0.0,70.0,2021-07-28,60,
29-Jul-2021,Thursday,Squat,Conditioning,1.0,50.0,10.0,500.0,50.0,50.0,0.0,400.0,2021-07-29,120,
29-Jul-2021,Thursday,Squat,Conditioning,2.0,60.0,8.0,480.0,48.0,48.0,0.0,384.0,2021-07-29,120,
29-Jul-2021,Thursday,Squat,Conditioning,3.0,70.0,6.0,420.0,42.0,42.0,0.0,336.0,2021-07-29,120,
29-Jul-2021,Thursday,Deadlift,Strength,1.0,75.0,10.0,750.0,225.0,75.0,0.0,450.0,2021-07-29,150,
29-Jul-2021,Thursday,Deadlift,Strength,2.0,75.0,10.0,750.0,225.0,75.0,0.0,450.0,2021-07-29,120,
29-Jul-2021,Thursday,Deadlift,Strength,3.0,75.0,10.0,750.0,225.0,75.0,0.0,450.0,2021-07-29,150,
29-Jul-2021,Thursday,Deadlift,Strength,4.0,75.0,10.0,750.0,225.0,75.0,0.0,450.0,2021-07-29,60,
29-Jul-2021,Thursday,Deadlift,Strength,5.0,75.0,10.0,750.0,225.0,75.0,0.0,450.0,2021-07-29,90,
30-Jul-2021,Friday,Shoulder Press,Strength,1.0,40.0,5.0,200.0,20.0,0.0,180.0,0.0,2021-07-30,150,
30-Jul-2021,Friday,Shoulder Press,Strength,2.0,45.0,5.0,225.0,22.5,0.0,202.5,0.0,2021-07-30,30,
30-Jul-2021,Friday,Shoulder Press,Strength,3.0,50.0,13.0,650.0,65.0,0.0,585.0,0.0,2021-07-30,120,
30-Jul-2021,Friday,Shoulder Press,Strength,4.0,55.0,5.0,275.0,27.5,0.0,247.5,0.0,2021-07-30,30,
30-Jul-2021,Friday,Shoulder Press,Strength,5.0,60.0,5.0,300.0,30.0,0.0,270.0,0.0,2021-07-30,150,
30-Jul-2021,Friday,Shoulder Press,Strength,6.0,60.0,5.0,300.0,30.0,0.0,270.0,0.0,2021-07-30,90,
30-Jul-2021,Friday,Bench Press,Speed,1.0,60.0,10.0,600.0,0.0,60.0,540.0,0.0,2021-07-30,60,
30-Jul-2021,Friday,Bench Press,Speed,2.0,60.0,10.0,600.0,0.0,60.0,540.0,0.0,2021-07-30,120,
30-Jul-2021,Friday,Bench Press,Speed,3.0,60.0,10.0,600.0,0.0,60.0,540.0,0.0,2021-07-30,90,
30-Jul-2021,Friday,Bench Press,Speed,4.0,60.0,10.0,600.0,0.0,60.0,540.0,0.0,2021-07-30,60,
30-Jul-2021,Friday,Bench Press,Speed,5.0,60.0,10.0,600.0,0.0,60.0,540.0,0.0,2021-07-30,90,
30-Jul-2021,Friday,Barbell Row,Speed,1.0,45.0,10.0,450.0,405.0,0.0,0.0,45.0,2021-07-30,120,
30-Jul-2021,Friday,Barbell Row,Speed,2.0,45.0,10.0,450.0,405.0,0.0,0.0,45.0,2021-07-30,90,
30-Jul-2021,Friday,Barbell Row,Speed,3.0,45.0,10.0,450.0,405.0,0.0,0.0,45.0,2021-07-30,120,
30-Jul-2021,Friday,Barbell Row,Speed,4.0,45.0,10.0,450.0,405.0,0.0,0.0,45.0,2021-07-30,30,
30-Jul-2021,Friday,Barbell Row,Speed,5.0,45.0,10.0,450.0,405.0,0.0,0.0,45.0,2021-07-30,150,
30-Jul-2021,Friday,Bicep Curl,Speed,1.0,40.0,10.0,400.0,400.0,0.0,0.0,0.0,2021-07-30,180,
30-Jul-2021,Friday,Bicep Curl,Speed,2.0,40.0,10.0,400.0,400.0,0.0,0.0,0.0,2021-07-30,120,
30-Jul-2021,Friday,Bicep Curl,Speed,3.0,40.0,10.0,400.0,400.0,0.0,0.0,0.0,2021-07-30,90,
30-Jul-2021,Friday,Bicep Curl,Speed,4.0,40.0,10.0,400.0,400.0,0.0,0.0,0.0,2021-07-30,120,
30-Jul-2021,Friday,Tricep Extension,Strength,1.0,20.0,10.0,200.0,0.0,0.0,200.0,0.0,2021-07-30,120,
30-Jul-2021,Friday,Tricep Extension,Strength,2.0,20.0,10.0,200.0,0.0,0.0,200.0,0.0,2021-07-30,90,
30-Jul-2021,Friday,Tricep Extension,Strength,3.0,20.0,10.0,200.0,0.0,0.0,200.0,0.0,2021-07-30,150,
30-Jul-2021,Friday,Tricep Extension,Strength,4.0,20.0,10.0,200.0,0.0,0.0,200.0,0.0,2021-07-30,60,
31-Jul-2021,Saturday,Deadlift,Hypertrophy,1.0,85.0,3.0,255.0,76.5,25.5,0.0,153.0,2021-07-31,120,
31-Jul-2021,Saturday,Deadlift,Hypertrophy,2.0,95.0,5.0,475.0,142.5,47.5,0.0,285.0,2021-07-31,120,
31-Jul-2021,Saturday,Deadlift,Hypertrophy,3.0,110.0,8.0,880.0,264.0,88.0,0.0,528.0,2021-07-31,30,
31-Jul-2021,Saturday,Deadlift,Hypertrophy,4.0,120.0,5.0,600.0,180.0,60.0,0.0,360.0,2021-07-31,120,
